gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin
4448082269,1,15,7,1,8,4,7,1,0,1,0,17328,7.0,18867,234,56,2156,3157,23.4,1732.8,22,1,0,4,8,8,0,0,0,0,15172,6.2,15710,225,35,-2156,-3157,22.5,1517.2
4500726742,0,14,6,0,2,8,1,1,0,1,0,13895,6.6,16914,210,44,-2894,-1742,21.0,1389.5,17,2,1,8,2,9,1,1,0,0,16789,7.0,18656,208,55,2894,1742,20.8,1678.9
4518835789,1,22,6,1,7,3,6,1,1,0,0,19140,7.4,19579,253,64,5008,2355,25.3,1914.0,60,6,0,3,7,3,1,0,1,0,14132,6.8,17224,179,45,-5008,-2355,17.9,1413.2
4506682192,0,11,2,0,3,6,1,0,0,0,0,13899,6.4,16444,202,36,-3238,-2465,20.2,1389.9,14,4,1,6,3,7,1,1,0,0,17137,7.2,18909,261,45,3238,2465,26.1,1713.7
4424206558,1,17,1,1,7,8,10,1,1,0,0,16863,6.6,17727,216,48,106,-462,21.6,1686.3,14,0,0,8,7,9,0,0,0,0,16757,7.2,18189,184,52,-106,462,18.4,1675.7
4526662466,0,12,3,1,7,5,8,1,0,1,0,17315,6.8,18122,229,50,1792,217,22.9,1731.5,40,2,0,5,7,8,1,1,0,0,15523,6.8,17905,226,47,-1792,-217,22.6,1552.3
4514180847,1,17,3,1,10,5,12,2,1,1,0,18625,7.2,18897,223,63,3149,2125,22.3,1862.5,17,1,0,5,10,4,0,0,0,0,15476,6.8,16772,227,40,-3149,-2125,22.7,1547.6
4524444788,1,14,1,1,5,6,4,0,0,0,0,16481,7.2,18268,221,53,563,-1127,22.1,1648.1,14,2,0,6,5,4,1,1,0,0,15918,7.2,19395,217,52,-563,1127,21.7,1591.8
4497094157,0,45,6,0,7,4,6,0,0,0,0,16258,7.0,18355,207,43,-487,764,20.7,1625.8,17,3,1,4,7,4,1,0,1,1,16745,6.6,17591,207,61,487,-764,20.7,1674.5
4506595531,1,15,2,1,5,4,5,0,0,0,0,14797,6.6,16703,195,40,-1576,-1720,19.5,1479.7,15,2,0,4,5,2,1,1,0,0,16373,6.8,18423,259,48,1576,1720,25.9,1637.3
4525315485,0,15,0,0,6,8,6,0,0,0,0,16132,6.8,18331,199,57,-1850,-1016,19.9,1613.2,16,2,1,8,6,9,1,1,0,0,17982,7.4,19347,243,54,1850,1016,24.3,1798.2
4495660541,0,15,0,1,6,7,13,1,0,1,0,16587,6.6,16824,199,47,457,-383,19.9,1658.7,15,2,0,7,6,13,1,1,0,0,16130,6.8,17207,194,40,-457,383,19.4,1613.0
4453712057,0,16,4,1,6,6,5,1,0,1,0,17783,7.6,19374,236,72,1498,149,23.6,1778.3,13,3,0,6,6,7,1,1,0,0,16285,7.4,19225,213,61,-1498,-149,21.3,1628.5
4526222193,1,21,6,1,6,1,7,1,1,0,0,17231,7.2,19272,237,80,3142,2037,23.7,1723.1,18,0,0,1,6,1,0,0,0,0,14089,6.8,17235,245,44,-3142,-2037,24.5,1408.9
4520611653,0,17,3,0,6,11,5,0,0,0,0,16864,7.0,18758,219,49,-1406,-1006,21.9,1686.4,15,1,1,11,6,12,0,0,0,0,18270,7.2,19764,195,67,1406,1006,19.5,1827.0
4453522690,0,19,7,1,5,3,6,1,1,0,0,16116,6.8,18086,249,60,493,-699,24.9,1611.6,43,5,0,3,5,3,0,0,0,0,15623,7.2,18785,250,48,-493,699,25.0,1562.3
4526645317,1,12,2,0,3,7,5,0,0,0,0,15521,7.0,17703,210,63,-1079,233,21.0,1552.1,48,1,1,7,3,14,1,1,0,0,16600,7.0,17470,215,44,1079,-233,21.5,1660.0
4525092845,0,16,1,1,5,10,3,1,0,1,0,16141,7.0,17238,229,52,-1634,-2844,22.9,1614.1,14,3,0,10,5,10,0,0,0,0,17775,7.6,20082,240,40,1634,2844,24.0,1777.5
4486426740,1,14,0,0,3,4,4,1,1,0,0,15178,7.0,18172,209,64,-767,-606,20.9,1517.8,14,2,1,4,3,4,1,0,1,0,15945,7.0,18778,229,64,767,606,22.9,1594.5
4492269154,1,15,3,0,7,7,12,0,0,0,0,17329,6.8,17342,212,60,216,259,21.2,1732.9,49,2,1,7,7,12,0,0,0,0,17113,6.8,17083,181,52,-216,-259,18.1,1711.3
4523110443,1,23,1,0,7,4,8,1,0,1,1,17617,6.6,17519,199,47,241,307,19.9,1761.7,25,3,1,4,7,7,1,1,0,1,17376,6.6,17212,214,58,-241,-307,21.4,1737.6
4502375792,0,13,1,0,6,14,5,1,0,1,1,16749,6.2,15390,203,23,-3586,-2840,20.3,1674.9,67,2,1,14,6,25,1,1,0,1,20335,7.2,18230,194,39,3586,2840,19.4,2033.5
4426518452,1,27,7,0,5,4,4,1,1,0,0,15712,6.8,17969,221,46,-169,282,22.1,1571.2,23,4,1,4,5,4,0,0,0,0,15881,6.8,17687,235,50,169,-282,23.5,1588.1
4468712896,1,23,5,1,7,6,6,1,1,0,0,17743,7.4,19173,255,52,1572,829,25.5,1774.3,16,3,0,6,7,4,0,0,0,0,16171,7.0,18344,218,47,-1572,-829,21.8,1617.1
4519757776,1,14,2,0,4,3,3,1,1,0,0,15988,7.0,18515,251,52,623,640,25.1,1598.8,14,2,1,3,4,2,1,0,1,0,15365,7.0,17875,234,56,-623,-640,23.4,1536.5
4475316564,1,13,4,1,7,2,2,1,1,0,0,16116,7.2,19219,246,49,1409,2205,24.6,1611.6,19,0,0,2,7,2,0,0,0,0,14707,6.8,17014,203,51,-1409,-2205,20.3,1470.7
4522487692,1,14,3,0,3,6,4,0,0,0,0,15930,7.0,19263,241,71,-1240,-793,24.1,1593.0,14,4,1,6,3,6,1,1,0,0,17170,7.2,20056,252,64,1240,793,25.2,1717.0
4524109040,1,15,2,1,4,1,4,2,1,1,0,16305,7.2,19758,253,64,1793,929,25.3,1630.5,15,2,0,1,4,1,0,0,0,0,14512,7.2,18829,204,76,-1793,-929,20.4,1451.2
4525946644,0,18,1,0,4,8,5,1,1,0,0,15901,7.0,18666,245,60,-2522,-1763,24.5,1590.1,12,2,1,8,4,7,0,0,0,0,18423,7.6,20429,250,68,2522,1763,25.0,1842.3
4522266851,0,14,1,0,1,3,2,0,0,0,0,14054,6.6,17175,205,64,-1744,-1555,20.5,1405.4,14,5,1,3,1,3,1,1,0,0,15798,7.0,18730,232,48,1744,1555,23.2,1579.8
4474379367,1,12,3,1,7,10,7,1,1,0,0,17062,7.2,18221,220,50,-1246,150,22.0,1706.2,17,2,0,10,7,12,0,0,0,0,18308,6.8,18071,203,58,1246,-150,20.3,1830.8
4527413531,0,16,3,0,7,13,9,0,0,0,0,16090,6.6,16407,182,44,-4191,-2861,18.2,1609.0,18,5,1,13,7,26,1,1,0,0,20281,7.4,19268,219,46,4191,2861,21.9,2028.1
4492000436,0,53,4,0,2,11,2,1,0,1,0,14164,6.8,16392,202,44,-5120,-2590,20.2,1416.4,43,6,1,11,2,18,0,0,0,0,19284,7.2,18982,232,52,5120,2590,23.2,1928.4
4484423915,0,16,3,1,3,4,4,1,1,0,0,15929,7.0,17996,236,62,-688,-1113,23.6,1592.9,16,7,0,4,3,4,0,0,0,0,16617,7.2,19109,269,57,688,1113,26.9,1661.7
4465134989,1,22,7,1,6,3,5,1,1,0,0,16942,7.0,18645,216,71,2032,2196,21.6,1694.2,85,4,0,3,6,3,0,0,0,0,14910,6.4,16449,210,48,-2032,-2196,21.0,1491.0
4499786377,0,35,0,0,5,4,3,1,1,0,0,16123,7.0,18987,235,52,857,961,23.5,1612.3,13,2,1,4,5,5,0,0,0,0,15266,7.0,18026,202,55,-857,-961,20.2,1526.6
4500522425,1,18,4,0,7,2,7,1,1,0,0,17103,7.0,19263,221,56,2481,2112,22.1,1710.3,18,4,1,2,7,2,0,0,0,0,14622,7.0,17151,210,52,-2481,-2112,21.0,1462.2
4479510893,0,49,2,1,8,8,14,0,0,0,0,17346,6.8,16570,191,41,1399,1293,19.1,1734.6,21,5,0,8,8,14,0,0,0,0,15947,6.2,15277,193,34,-1399,-1293,19.3,1594.7
4523651939,0,17,3,0,2,4,4,0,0,0,0,13298,6.6,16659,192,37,-3826,-2595,19.2,1329.8,14,3,1,4,2,5,1,1,0,0,17124,7.2,19254,250,74,3826,2595,25.0,1712.4
4484592452,1,18,4,1,12,9,20,0,0,0,0,20188,7.2,18981,226,47,2735,1076,22.6,2018.8,15,2,0,9,12,19,0,0,0,0,17453,6.8,17905,198,42,-2735,-1076,19.8,1745.3
4525110748,0,15,3,0,8,5,6,2,1,1,0,17744,7.2,19502,237,59,1109,735,23.7,1774.4,14,1,1,5,8,3,0,0,0,0,16635,7.2,18767,231,60,-1109,-735,23.1,1663.5
4492236236,0,13,0,0,2,10,1,0,0,0,0,13872,6.4,17095,197,43,-6115,-3209,19.7,1387.2,15,4,1,10,2,9,0,0,0,0,19987,7.4,20304,264,47,6115,3209,26.4,1998.7
4493059433,1,14,0,1,10,4,10,1,0,1,1,19107,7.4,20103,230,56,3799,2856,23.0,1910.7,11,2,0,4,10,3,0,0,0,0,15308,6.8,17247,210,56,-3799,-2856,21.0,1530.8
4517498934,1,18,2,1,1,1,2,1,1,0,0,14426,6.8,17085,219,52,-323,-615,21.9,1442.6,18,0,0,1,1,2,0,0,0,0,14749,6.6,17700,243,44,323,615,24.3,1474.9
4464488268,1,18,3,1,2,2,2,1,0,1,0,15260,7.0,18522,220,71,-505,-602,22.0,1526.0,17,2,0,2,2,1,1,1,0,0,15765,7.2,19124,249,71,505,602,24.9,1576.5
4515832303,0,49,4,0,3,5,4,0,0,0,0,14586,6.6,16499,194,49,-1494,-700,19.4,1458.6,15,2,1,5,3,5,0,0,0,0,16080,6.6,17199,231,45,1494,700,23.1,1608.0
4501447640,1,17,1,0,1,2,2,0,0,0,0,14402,6.6,17052,233,52,-688,-577,23.3,1440.2,14,2,1,2,1,3,1,1,0,0,15090,6.8,17629,258,54,688,577,25.8,1509.0
4509068036,0,15,3,1,4,0,2,0,0,0,0,16024,6.8,19005,220,62,3133,2377,22.0,1602.4,14,2,0,0,4,0,0,0,0,0,12891,6.6,16628,206,44,-3133,-2377,20.6,1289.1
4514399530,0,12,0,0,6,10,9,0,0,0,0,16291,6.8,17343,188,52,-2893,-2027,18.8,1629.1,14,2,1,10,6,15,2,1,1,0,19184,7.2,19370,236,60,2893,2027,23.6,1918.4
4462579984,0,21,3,1,10,8,7,0,0,0,0,17823,6.6,17275,237,36,828,-79,23.7,1782.3,17,1,0,8,10,5,1,1,0,0,16995,6.8,17354,200,47,-828,79,20.0,1699.5
4488956857,0,14,2,1,5,8,5,1,1,0,0,15786,6.6,16737,219,44,-1860,-2194,21.9,1578.6,12,2,0,8,5,11,1,0,1,0,17646,7.2,18931,231,44,1860,2194,23.1,1764.6
4516604848,0,15,1,1,6,6,5,0,0,0,0,15868,6.6,16452,201,38,-585,-795,20.1,1586.8,17,3,0,6,6,7,0,0,0,0,16453,6.8,17247,242,41,585,795,24.2,1645.3
4513070256,0,84,3,0,5,12,4,0,0,0,0,15819,7.0,18015,199,54,-3176,-2235,19.9,1581.9,14,2,1,12,5,17,1,1,0,0,18995,7.6,20250,222,50,3176,2235,22.2,1899.5
4517767326,0,10,2,0,1,8,2,0,0,0,0,14012,6.4,15628,211,44,-2447,-1476,21.1,1401.2,16,1,1,8,1,10,0,0,0,0,16459,6.6,17104,198,39,2447,1476,19.8,1645.9
4526636452,0,30,4,1,9,7,13,0,0,0,0,16374,6.6,15811,152,65,1057,-143,15.2,1637.4,16,3,0,7,9,6,1,1,0,0,15317,6.6,15954,196,44,-1057,143,19.6,1531.7
4475259574,1,15,3,1,2,3,2,1,1,0,0,14535,6.4,16699,234,35,-988,-1427,23.4,1453.5,16,1,0,3,2,4,1,0,1,0,15523,7.0,18126,241,48,988,1427,24.1,1552.3
4502743834,0,25,4,1,4,8,8,1,0,1,0,15167,6.4,15683,220,37,-1645,-1268,22.0,1516.7,16,6,0,8,4,17,0,0,0,0,16812,6.4,16951,198,44,1645,1268,19.8,1681.2
4523749489,1,13,8,1,6,7,9,0,0,0,0,15815,6.6,16506,206,40,-1053,-2759,20.6,1581.5,37,3,0,7,6,7,1,1,0,0,16868,7.4,19265,247,43,1053,2759,24.7,1686.8
4467793261,1,14,2,1,3,2,3,0,0,0,0,15422,6.8,16988,215,63,1391,214,21.5,1542.2,16,2,0,2,3,3,1,1,0,0,14031,6.8,16774,232,36,-1391,-214,23.2,1403.1
4505375338,1,21,3,0,5,5,8,2,1,1,0,16709,7.0,18855,222,68,728,2095,22.2,1670.9,15,7,1,5,5,8,0,0,0,0,15981,6.8,16760,224,44,-728,-2095,22.4,1598.1
4470191400,1,14,3,0,7,4,10,1,1,0,0,17978,7.4,18771,216,66,2604,432,21.6,1797.8,14,5,1,4,7,0,0,0,0,0,15374,7.0,18339,220,51,-2604,-432,22.0,1537.4
4455506797,0,10,4,0,8,8,13,1,0,1,0,18236,7.0,18690,221,48,1112,203,22.1,1823.6,43,0,1,8,8,12,0,0,0,0,17124,7.0,18487,198,44,-1112,-203,19.8,1712.4
4525586479,1,56,6,1,7,6,9,1,0,1,0,16647,6.6,17867,214,60,-206,-363,21.4,1664.7,16,5,0,6,7,10,1,1,0,0,16853,7.0,18230,238,39,206,363,23.8,1685.3
4526548398,0,15,3,1,5,4,9,0,0,0,0,15633,6.8,17562,222,44,148,-543,22.2,1563.3,17,3,0,4,5,4,0,0,0,0,15485,7.0,18105,210,56,-148,543,21.0,1548.5
4524848216,0,35,3,0,6,8,4,0,0,0,0,15589,6.6,16619,181,40,-1535,-2054,18.1,1558.9,38,1,1,8,6,10,1,0,1,0,17124,7.0,18673,210,56,1535,2054,21.0,1712.4
4516068485,0,37,4,0,0,10,0,0,0,0,0,12837,6.2,15086,196,36,-5369,-5193,19.6,1283.7,20,3,1,10,0,10,2,1,1,0,18206,7.2,20279,242,47,5369,5193,24.2,1820.6
4512523488,1,17,0,1,7,2,10,1,1,0,0,17336,7.0,18459,231,52,2866,1474,23.1,1733.6,49,2,0,2,7,0,0,0,0,0,14470,6.8,16985,198,54,-2866,-1474,19.8,1447.0
4526272276,0,15,2,0,1,6,1,0,0,0,0,13409,6.6,15601,203,45,-3559,-3320,20.3,1340.9,12,1,1,6,1,4,2,1,1,0,16968,7.0,18921,236,69,3559,3320,23.6,1696.8
4513961751,1,15,3,1,10,9,14,1,1,0,0,18513,7.0,17991,213,60,710,288,21.3,1851.3,17,1,0,9,10,13,0,0,0,0,17803,6.8,17703,191,56,-710,-288,19.1,1780.3
4503121126,0,17,3,1,9,6,11,0,0,0,0,17372,6.8,17545,202,42,1491,1101,20.2,1737.2,17,4,0,6,9,6,2,1,1,0,15881,6.4,16444,206,48,-1491,-1101,20.6,1588.1
4521106254,0,15,0,0,10,6,13,0,0,0,0,17976,7.4,18454,176,52,1642,1965,17.6,1797.6,13,1,1,6,10,5,1,1,0,0,16334,6.4,16489,195,46,-1642,-1965,19.5,1633.4
4527043235,0,15,1,1,6,3,6,0,0,0,0,16986,7.0,18376,226,35,2587,1971,22.6,1698.6,13,2,0,3,6,4,1,1,0,0,14399,6.6,16405,208,40,-2587,-1971,20.8,1439.9
4520518919,0,18,1,0,5,4,5,0,0,0,0,15984,7.2,17527,203,54,193,89,20.3,1598.4,15,3,1,4,5,4,0,0,0,0,15791,6.8,17438,222,50,-193,-89,22.2,1579.1
4523516940,0,16,3,1,5,7,4,0,0,0,0,15866,6.6,16957,222,51,-635,-2299,22.2,1586.6,15,1,0,7,5,5,1,1,0,0,16501,7.2,19256,215,56,635,2299,21.5,1650.1
4527694492,0,15,2,1,10,3,14,1,1,0,1,18911,6.8,18311,205,48,4335,1377,20.5,1891.1,15,1,0,3,10,4,1,0,1,0,14576,6.6,16934,192,50,-4335,-1377,19.2,1457.6
4476639744,0,16,1,0,4,4,4,0,0,0,0,15778,7.2,18381,219,40,36,-325,21.9,1577.8,15,0,1,4,4,1,0,0,0,0,15742,7.2,18706,220,64,-36,325,22.0,1574.2
4438156005,0,13,2,1,5,7,3,2,1,1,0,15592,7.0,18837,205,64,-1711,-303,20.5,1559.2,17,4,0,7,5,8,0,0,0,0,17303,7.2,19140,241,56,1711,303,24.1,1730.3
4512229508,1,20,1,0,7,9,6,0,0,0,0,17214,7.0,18251,231,49,-1806,123,23.1,1721.4,23,6,1,9,7,13,1,1,0,1,19020,7.0,18128,204,54,1806,-123,20.4,1902.0
4524104535,1,13,2,1,7,2,5,1,0,1,0,16242,7.0,17867,218,48,2156,2101,21.8,1624.2,17,0,0,2,7,3,0,0,0,0,14086,6.4,15766,212,38,-2156,-2101,21.2,1408.6
4436942531,0,19,5,1,9,6,10,0,0,0,0,16544,6.6,16417,191,41,1239,568,19.1,1654.4,47,2,0,6,9,8,1,0,1,0,15305,6.4,15849,179,41,-1239,-568,17.9,1530.5
4505017372,1,11,4,1,13,7,10,1,1,0,3,22228,7.2,18219,234,54,8657,7609,23.4,2222.8,11,1,0,7,13,9,0,0,0,0,13571,4.8,10610,107,29,-8657,-7609,10.7,1357.1
4471433408,0,16,4,1,10,6,11,1,1,0,0,18001,7.0,18571,216,50,1510,151,21.6,1800.1,14,2,0,6,10,6,0,0,0,0,16491,6.8,18420,231,45,-1510,-151,23.1,1649.1
4493814352,1,12,3,0,5,3,5,0,0,0,0,16076,7.2,18917,245,48,1067,1824,24.5,1607.6,18,3,1,3,5,2,0,0,0,0,15009,6.8,17093,235,48,-1067,-1824,23.5,1500.9
4457019061,1,17,5,1,7,8,8,0,0,0,0,17363,6.8,17169,188,44,903,1019,18.8,1736.3,25,3,0,8,7,7,1,0,1,0,16460,6.4,16150,205,35,-903,-1019,20.5,1646.0
4526226027,0,55,7,0,3,4,7,1,0,1,0,14996,6.6,16984,221,47,-444,240,22.1,1499.6,20,5,1,4,3,8,1,1,0,0,15440,6.6,16744,197,42,444,-240,19.7,1544.0
4513140089,1,32,1,1,10,6,10,0,0,0,0,18787,7.2,18788,212,46,2048,1050,21.2,1878.7,11,4,0,6,10,7,0,0,0,0,16739,7.0,17738,228,52,-2048,-1050,22.8,1673.9
4472611324,0,25,7,1,6,3,6,0,0,0,0,15048,7.0,17356,183,34,-1138,-867,18.3,1504.8,17,7,0,3,6,3,1,1,0,0,16186,7.0,18223,253,54,1138,867,25.3,1618.6
4519404652,0,22,1,1,7,6,6,0,0,0,0,16420,6.8,17929,209,55,-514,-1465,20.9,1642.0,36,3,0,6,7,9,1,1,0,0,16934,7.2,19394,236,68,514,1465,23.6,1693.4
4525382011,0,10,2,0,5,11,5,0,0,0,0,16375,7.0,18609,231,60,-1189,-1074,23.1,1637.5,17,1,1,11,5,7,1,1,0,0,17564,7.4,19683,217,38,1189,1074,21.7,1756.4
4472130589,1,15,5,0,4,7,2,1,1,0,0,15682,6.8,17438,234,60,-1075,73,23.4,1568.2,19,2,1,7,4,6,0,0,0,0,16757,6.8,17365,213,51,1075,-73,21.3,1675.7
4526245865,1,126,2,1,9,6,10,1,1,0,0,17951,7.2,18755,228,48,1464,179,22.8,1795.1,16,3,0,6,9,7,1,0,1,0,16487,6.8,18576,233,44,-1464,-179,23.3,1648.7
4503402454,0,18,3,1,11,8,15,0,0,0,0,18923,7.0,18843,225,68,1744,454,22.5,1892.3,16,2,0,8,11,7,1,0,1,0,17179,7.0,18389,219,48,-1744,-454,21.9,1717.9
4502735326,1,16,1,1,7,6,7,0,0,0,0,16672,7.0,18698,210,58,-521,860,21.0,1667.2,13,4,0,6,7,11,1,1,0,0,17193,7.0,17838,250,48,521,-860,25.0,1719.3
4510820768,1,11,0,1,7,2,7,1,1,0,0,18117,7.4,19804,236,72,5779,5212,23.6,1811.7,17,0,0,2,7,0,0,0,0,0,12338,5.6,14592,197,8,-5779,-5212,19.7,1233.8
4477133738,0,14,3,0,7,9,5,0,0,0,0,16855,7.2,18568,221,59,-1297,-856,22.1,1685.5,79,1,1,9,7,8,1,1,0,0,18152,7.2,19424,229,51,1297,856,22.9,1815.2
4477499518,1,23,3,1,12,8,10,0,0,0,0,17668,6.8,17036,184,40,-120,-393,18.4,1766.8,15,3,0,8,12,8,0,0,0,0,17788,6.8,17429,194,36,120,393,19.4,1778.8
4458884103,0,16,2,1,11,6,9,1,1,0,0,17537,7.2,19736,196,56,2607,1862,19.6,1753.7,11,2,0,6,11,2,0,0,0,0,14930,7.0,17874,183,44,-2607,-1862,18.3,1493.0
4510678710,0,15,3,0,5,7,5,0,0,0,0,14459,6.4,14990,182,40,-2251,-2427,18.2,1445.9,18,3,1,7,5,10,1,1,0,0,16710,6.8,17417,198,60,2251,2427,19.8,1671.0
4517708245,1,15,2,1,4,12,7,0,0,0,0,15123,6.6,15874,169,48,-4949,-3427,16.9,1512.3,16,4,0,12,4,14,2,1,1,1,20072,7.2,19301,221,56,4949,3427,22.1,2007.2
4452102075,1,59,2,1,5,2,8,1,1,0,0,17010,7.0,18660,250,58,2312,1175,25.0,1701.0,34,3,0,2,5,2,0,0,0,0,14698,6.6,17485,220,54,-2312,-1175,22.0,1469.8
4519628071,0,13,1,0,1,7,1,1,0,1,0,13741,6.4,15605,179,56,-2955,-2776,17.9,1374.1,16,2,1,7,1,7,1,1,0,0,16696,7.0,18381,220,47,2955,2776,22.0,1669.6
4496732986,0,13,5,1,7,5,10,0,0,0,0,16521,7.0,17150,223,35,413,-857,22.3,1652.1,43,1,0,5,7,5,0,0,0,0,16108,7.0,18007,197,56,-413,857,19.7,1610.8
4513005798,0,13,0,0,9,5,7,1,1,0,0,17322,7.0,18525,255,44,1372,2320,25.5,1732.2,13,1,1,5,9,6,0,0,0,0,15950,6.6,16205,213,52,-1372,-2320,21.3,1595.0
4520419730,1,18,2,1,5,6,5,2,1,1,0,16635,7.4,19221,235,76,152,-57,23.5,1663.5,37,3,0,6,5,10,0,0,0,0,16483,7.4,19278,233,40,-152,57,23.3,1648.3
4523806896,0,19,0,0,3,8,4,0,0,0,0,14462,6.4,16255,210,43,-2247,-1501,21.0,1446.2,91,2,1,8,3,7,1,1,0,0,16709,6.8,17756,213,64,2247,1501,21.3,1670.9
4527083339,0,18,3,0,3,10,2,0,0,0,0,15142,6.8,16713,211,52,-3107,-1687,21.1,1514.2,19,5,1,10,3,21,1,1,0,0,18249,6.8,18400,222,53,3107,1687,22.2,1824.9
4503411816,1,17,3,1,5,1,6,0,0,0,0,16733,7.2,19698,231,62,1901,1126,23.1,1673.3,14,4,0,1,5,1,2,1,1,0,14832,7.0,18572,239,68,-1901,-1126,23.9,1483.2
4440050075,1,17,1,1,7,1,5,1,1,0,1,18772,7.2,18771,255,55,5169,2153,25.5,1877.2,10,3,0,1,7,1,0,0,0,0,13603,6.6,16618,200,48,-5169,-2153,20.0,1360.3
4502220585,1,19,4,1,15,4,23,1,1,0,1,22134,7.6,20809,234,59,8151,5114,23.4,2213.4,15,2,0,4,15,6,0,0,0,0,13983,6.2,15695,176,34,-8151,-5114,17.6,1398.3
4507922418,0,40,3,0,11,9,10,1,1,0,0,18342,7.2,19368,190,65,-30,1414,19.0,1834.2,45,11,1,9,11,10,0,0,0,0,18372,7.0,17954,164,48,30,-1414,16.4,1837.2
4477806643,0,16,6,1,4,5,5,0,0,0,0,15717,6.8,17679,224,44,-527,-208,22.4,1571.7,62,4,0,5,4,9,1,1,0,0,16244,6.8,17887,199,75,527,208,19.9,1624.4
4511713193,0,13,4,0,2,6,2,1,1,0,0,14596,6.8,17298,204,81,-1883,-1131,20.4,1459.6,16,2,1,6,2,2,0,0,0,0,16479,6.8,18429,254,43,1883,1131,25.4,1647.9
4513103851,0,17,2,1,7,7,8,1,1,0,0,17191,6.8,17267,206,48,-347,-2753,20.6,1719.1,14,1,0,7,7,11,0,0,0,0,17538,7.6,20020,212,68,347,2753,21.2,1753.8
4515270451,0,36,4,0,5,7,5,0,0,0,0,15708,6.8,17420,220,41,-1127,-2006,22.0,1570.8,13,2,1,7,5,4,0,0,0,0,16835,7.0,19426,226,52,1127,2006,22.6,1683.5
4469375094,1,80,5,0,5,10,3,0,0,0,0,16637,6.8,17846,219,40,-2368,618,21.9,1663.7,56,6,1,10,5,14,1,1,0,1,19005,7.0,17228,224,48,2368,-618,22.4,1900.5
4513598574,1,14,1,1,8,6,7,0,0,0,0,18634,7.0,19500,239,56,2077,1804,23.9,1863.4,17,3,0,6,8,12,1,1,0,0,16557,6.8,17696,196,71,-2077,-1804,19.6,1655.7
4460970980,0,15,0,0,3,8,3,0,0,0,0,15036,7.2,17957,198,60,-2855,-2453,19.8,1503.6,15,2,1,8,3,7,1,1,0,0,17891,7.4,20410,269,52,2855,2453,26.9,1789.1
4527434584,1,15,16,1,10,7,11,1,1,0,0,19052,7.0,18439,242,47,2514,1416,24.2,1905.2,38,2,0,7,10,11,0,0,0,0,16538,6.6,17023,197,48,-2514,-1416,19.7,1653.8
4501204350,1,14,3,1,9,7,12,0,0,0,0,17491,6.6,16826,200,48,233,-1221,20.0,1749.1,74,0,0,7,9,8,0,0,0,0,17258,6.8,18047,216,45,-233,1221,21.6,1725.8
4495179602,0,13,1,0,2,12,4,0,0,0,0,14199,6.4,16214,167,55,-7911,-3435,16.7,1419.9,14,2,1,12,2,17,1,1,0,2,22110,7.2,19649,223,48,7911,3435,22.3,2211.0
4505414237,0,17,3,1,5,5,6,0,0,0,0,16563,6.8,17565,226,53,1149,-530,22.6,1656.3,19,5,0,5,5,6,0,0,0,0,15414,6.8,18095,205,51,-1149,530,20.5,1541.4
4480746827,0,38,1,0,2,7,3,0,0,0,0,13825,6.8,16773,173,48,-3453,-2582,17.3,1382.5,15,0,1,7,2,4,0,0,0,0,17278,7.4,19355,237,48,3453,2582,23.7,1727.8
4503029657,1,18,4,0,10,9,10,0,0,0,0,18209,6.8,16955,200,37,1287,440,20.0,1820.9,11,1,1,9,10,16,0,0,0,0,16922,6.2,16515,198,53,-1287,-440,19.8,1692.2
4450783811,0,15,3,0,5,7,4,0,0,0,0,16078,6.8,18042,217,60,-1408,-1192,21.7,1607.8,12,5,1,7,5,12,1,1,0,0,17486,7.0,19234,245,58,1408,1192,24.5,1748.6
4484976193,0,19,2,0,11,11,10,0,0,0,0,18174,6.8,17137,222,34,-787,-926,22.2,1817.4,17,5,1,11,11,16,1,1,0,0,18961,6.6,18063,225,40,787,926,22.5,1896.1
4527311362,1,15,1,1,6,1,9,0,0,0,0,17226,7.4,19043,269,52,2955,2093,26.9,1722.6,82,1,0,1,6,1,1,0,1,0,14271,6.8,16950,224,56,-2955,-2093,22.4,1427.1
4522255964,1,15,1,0,6,7,5,1,0,1,0,16461,7.0,18295,173,64,-667,1243,17.3,1646.1,17,3,1,7,6,9,0,0,0,0,17128,6.6,17052,224,39,667,-1243,22.4,1712.8
4524371920,0,11,4,1,6,7,3,1,0,1,0,16568,7.0,18066,215,60,-727,322,21.5,1656.8,15,2,0,7,6,10,1,1,0,0,17295,7.0,17744,211,42,727,-322,21.1,1729.5
4502334465,1,18,4,1,11,8,16,1,0,1,1,20639,7.2,18457,207,61,4639,3197,20.7,2063.9,15,3,0,8,11,10,1,1,0,0,16000,6.2,15260,159,55,-4639,-3197,15.9,1600.0
