,blueWins,ratioFirstBlood,differenceFirstBlood,ratioKills,differenceKills,ratioDeaths,differenceDeaths,ratioAssists,differenceAssists,ratioEliteMonsters,differenceEliteMonsters,ratioDragons,differenceDragons,ratioTotalGold,differenceTotalGold,ratioAvgLevel,differenceAvgLevel,ratioTotalExperience,differenceTotalExperience,ratioTotalMinionsKilled,differenceTotalMinionsKilled,differenceGoldDiff,differenceExperienceDiff,ratioCSPerMin,differenceCSPerMin,ratioGoldPerMin,differenceGoldPerMin
4731,1,0.0,-1,0.75,-1,1.0,1,0.6666666666666666,-1,0.0,-1,0.0,-1,0.9601316970966777,-665,0.875,0.0,0.9691044614886032,-571,0.8405172413793104,-36,-1330,-1142,0.8091286307053941,-3.6000000000000014,0.9596146942682781,-66.5
4732,1,0.0,-1,0.0,-6,6.0,6,0.0,-9,1.0,1,1.0,1,0.8426120448179272,-2696,0.8095238095238094,-0.6000000000000005,0.8764090177133655,-2455,1.051792828685259,14,-5392,-4910,1.0153846153846153,1.3999999999999986,0.8421697287839021,-269.5999999999999
4733,0,1.0,1,0.9,0,0.9,0,0.9333333333333333,0,0.0,0,0.0,0,0.9443614017605049,-1004,0.8,-0.5999999999999996,0.890625,-2008,0.8130841121495327,-39,-2008,-4016,0.780269058295964,-3.900000000000002,0.9438911022576361,-100.40000000000009
4734,1,0.0,-1,1.0,1,0.75,-1,0.5,-4,0.0,0,0.0,0,1.0238717339667458,403,0.9230769230769231,0.40000000000000036,1.1034343200740055,1790,1.087557603686636,20,806,3580,1.0442477876106195,2.0,1.0233248263991928,40.299999999999955
4735,1,1.0,1,2.6,9,0.2857142857142857,-9,3.2,12,1.0,1,1.0,1,1.4743467059256532,6445,1.0571428571428572,1.4000000000000004,1.3294793868921775,4988,1.2033898305084745,37,12890,9976,1.1451612903225805,3.6999999999999993,1.4733706046785346,644.5
4736,1,0.0,-1,1.25,2,0.5,-2,1.5,2,1.0,1,1.0,1,1.1209545825401142,1780,0.8717948717948718,0.0,1.0574208968814023,1010,1.0730593607305936,17,3560,2020,1.030701754385965,1.6999999999999993,1.120269076578107,178.0
4737,0,0.0,-1,0.1,-8,4.5,8,0.0,-8,0.0,0,0.0,0,0.7607257927759878,-4232,0.8048780487804879,-0.6000000000000005,0.868271499034956,-2456,0.9778761061946902,-4,-8464,-4912,0.9404255319148936,-0.3999999999999986,0.7603389830508475,-423.20000000000005
4738,0,0.0,-1,0.75,-1,1.0,1,1.6,4,0.0,-2,0.0,-1,0.9451208752426328,-932,0.878048780487805,0.0,0.9723851156839748,-517,0.8672199170124482,-31,-1864,-1034,0.836,-3.1000000000000014,0.9446208112874779,-93.20000000000005
4739,1,1.0,1,1.1666666666666667,2,0.625,-2,1.5,4,1.0,1,1.0,1,1.12922881624881,2037,0.9210526315789475,0.40000000000000036,1.1480818566911282,2483,1.161904761904762,35,4074,4966,1.1141552511415524,3.5,1.1285841157066734,203.69999999999982
4740,0,1.0,1,0.9090909090909091,0,0.9090909090909091,0,2.3333333333333335,9,0.0,0,0.0,0,1.0310384085325663,519,0.8292682926829269,-0.40000000000000036,0.9586827007943513,-748,0.9470899470899471,-9,1038,-1496,0.904040404040404,-0.9000000000000021,1.0304826925380286,51.90000000000009
4741,1,0.0,-1,1.5,5,0.5384615384615384,-5,2.6666666666666665,11,0.0,0,0.0,0,1.1745392408153301,2861,0.9230769230769231,0.40000000000000036,1.078466853100839,1432,1.0794392523364487,18,5722,2864,1.0358744394618835,1.8000000000000007,1.1738944800243976,286.0999999999999
4742,1,1.0,1,3.5,6,0.125,-6,4.5,8,0.0,-2,0.0,-1,1.2881735479356193,4119,0.9487179487179488,0.6000000000000005,1.1306920649233543,2320,1.0638297872340425,16,8238,4640,1.0245901639344264,1.6000000000000014,1.2873627526400446,411.89999999999986
4743,1,1.0,1,1.2,2,0.5714285714285714,-2,2.0,4,0.0,-1,0.0,-1,1.2003985386914646,3018,0.9,0.20000000000000018,1.0734328025832314,1320,1.2544642857142858,58,6036,2640,1.206008583690987,5.800000000000001,1.1996813595326605,301.79999999999995
4744,1,0.0,-1,0.4,-2,1.3333333333333333,2,0.25,-2,1.0,1,1.0,1,0.9387848035389019,-940,0.8974358974358975,0.20000000000000018,0.9975593521189261,-43,0.825531914893617,-40,-1880,-86,0.7950819672131147,-4.0,0.9382354853390547,-94.0
4745,0,0.0,-1,0.1111111111111111,-7,4.0,7,0.18181818181818182,-8,0.0,-1,0.0,-1,0.7643987599934736,-4331,0.8048780487804879,-0.6000000000000005,0.8631823706600433,-2588,0.9162995594713657,-18,-8662,-5176,0.8813559322033898,-1.8000000000000007,0.7640247879973908,-433.0999999999999
4746,0,0.0,-1,0.25,-5,2.3333333333333335,5,0.0,-4,0.0,-1,0.0,0,0.8003411998862667,-3510,0.7804878048780489,-0.7999999999999998,0.8445154968799958,-3014,0.7602996254681648,-63,-7020,-6028,0.7355072463768115,-6.300000000000001,0.7999317949300898,-351.0
4747,1,1.0,1,2.6,9,0.2857142857142857,-9,2.0,8,1.0,1,1.0,1,1.2374091209517515,3593,0.8717948717948718,0.0,1.0412101946983028,727,0.8904761904761904,-22,7186,1454,0.8538812785388128,-2.1999999999999993,1.2366734923046436,359.29999999999995
4748,1,0.0,-1,1.0,1,0.6666666666666666,-1,0.6,-1,1.0,1,1.0,1,1.0521052296324607,819,0.8292682926829269,-0.40000000000000036,0.9972565925760036,-48,1.0,1,1638,-96,0.9647058823529412,0.10000000000000142,1.051502419149478,81.90000000000009
4749,0,1.0,1,0.8571428571428571,0,0.8571428571428571,0,1.0,1,0.0,-2,0.0,-1,0.9028076562413813,-1761,0.875,0.0,0.9874841484258697,-226,0.9316239316239316,-15,-3522,-452,0.897119341563786,-1.5,0.9023596868452972,-176.0999999999999
4750,0,0.0,-1,0.8888888888888888,0,0.8888888888888888,0,1.0,1,0.5,0,0.0,-1,0.9108089811576215,-1580,0.878048780487805,0.0,1.0191185133615381,358,0.8533333333333334,-32,-3160,716,0.8205128205128205,-3.1999999999999993,0.9103467719199323,-158.0
4751,1,0.0,-1,2.0,3,0.2,-3,5.0,9,1.0,1,1.0,1,1.1060616556979563,1532,0.878048780487805,0.0,1.0829572073358853,1453,0.9956521739130435,0,3064,2906,0.9581589958158996,0.0,1.105372472999169,153.19999999999982
4752,1,1.0,1,3.0,7,0.2,-7,2.0,5,2.0,2,1.0,1,1.1988498579643871,2871,0.8974358974358975,0.20000000000000018,1.1300749154180765,2154,1.0045871559633028,2,5742,4308,0.9647577092511013,0.1999999999999993,1.19810275585099,287.0999999999999
4753,0,1.0,1,0.16666666666666666,-9,3.6666666666666665,9,0.23076923076923078,-9,0.0,-1,0.0,-1,0.7514319624335621,-4816,0.8095238095238094,-0.6000000000000005,0.8188185287156451,-3750,0.7538461538461538,-63,-9632,-7500,0.7286245353159853,-6.299999999999997,0.7510831442129152,-481.5999999999999
4754,0,0.0,-1,0.4,-8,2.0,8,0.2857142857142857,-9,0.0,0,0.0,0,0.878003696857671,-2243,0.825,-0.40000000000000036,0.8902081977878985,-2024,1.0374331550802138,8,-4486,-4048,0.9897959183673468,0.7999999999999972,0.8775743085366516,-224.29999999999995
4755,0,1.0,1,3.0,9,0.23076923076923078,-9,2.2,7,1.0,1,1.0,1,1.2035005224660398,3117,0.9210526315789475,0.40000000000000036,1.1058894960534305,1745,0.8549019607843137,-36,6234,3490,0.8257575757575758,-3.599999999999998,1.2027935513347694,311.70000000000005
4756,1,0.0,-1,1.4285714285714286,4,0.5454545454545454,-4,1.75,7,1.0,1,1.0,1,1.0963240717973937,1568,0.8974358974358975,0.20000000000000018,1.0562081951548536,1001,1.0095238095238095,3,3136,2002,0.9680365296803654,0.3000000000000007,1.0957178841309823,156.79999999999995
4757,1,1.0,1,2.6666666666666665,6,0.2222222222222222,-6,1.6666666666666667,3,1.0,1,1.0,1,1.157674928111735,2304,1.0,1.0,1.1603217837461202,2532,1.0956937799043063,21,4608,5064,1.05045871559633,2.099999999999998,1.1569620253164559,230.4000000000001
4758,0,0.0,-1,0.5454545454545454,-4,1.4285714285714286,4,0.46153846153846156,-6,0.0,-1,0.0,-1,0.926658840628319,-1311,0.825,-0.40000000000000036,0.9172982988041098,-1472,1.3,52,-2622,-2944,1.23463687150838,5.200000000000003,0.9261928707118114,-131.0999999999999
4759,1,0.0,-1,0.8,0,0.8,0,0.6666666666666666,-1,1.0,1,0.0,0,1.0391697573036631,603,0.8717948717948718,0.0,0.9486798679867987,-932,1.1157407407407407,26,1206,-1864,1.0711111111111111,2.6000000000000014,1.0385615814800364,60.299999999999955
4760,1,1.0,1,4.5,8,0.1,-8,17.0,17,2.0,2,1.0,1,1.2686933932458049,3828,0.9473684210526316,0.6000000000000005,1.1453875416072277,2447,1.0930232558139534,21,7656,4894,1.049107142857143,2.1000000000000014,1.26789222565254,382.79999999999995
4761,1,1.0,1,1.5,3,0.42857142857142855,-3,1.25,2,2.0,2,1.0,1,1.2410206628761615,3477,0.9210526315789475,0.40000000000000036,1.2070336391437309,3386,1.0577777777777777,14,6954,6772,1.0170940170940173,1.4000000000000021,1.2402466911509944,347.70000000000005
4762,1,1.0,1,2.3333333333333335,5,0.25,-5,2.0,3,0.0,-1,0.0,-1,1.2193394572610616,3129,0.8974358974358975,0.20000000000000018,1.0806221867699846,1416,1.161764705882353,34,6258,2832,1.112676056338028,3.3999999999999986,1.2185704274702174,312.9000000000001
4763,0,1.0,1,2.0,4,0.2857142857142857,-4,2.0,4,1.0,1,1.0,1,1.2070484581497798,2821,0.9722222222222222,0.7999999999999998,1.1757533197139938,2754,1.0196078431372548,5,5642,5508,0.9765258215962441,0.5,1.206251375742901,282.0999999999999
4764,0,0.0,-1,0.16666666666666666,-4,2.5,4,0.125,-6,0.0,0,0.0,0,0.8506388339031852,-2489,0.85,-0.20000000000000018,0.932192547577163,-1271,0.9212598425196851,-19,-4978,-2542,0.8897338403041825,-1.9000000000000021,0.8501798561151078,-248.9000000000001
4765,0,1.0,1,1.0,1,0.6,-1,0.4,-2,1.0,1,1.0,1,0.9976498237367802,-35,0.8974358974358975,0.20000000000000018,1.0182080092192451,317,1.1207729468599035,26,-70,634,1.074074074074074,2.599999999999998,0.9970640046975925,-3.5
4766,1,0.0,-1,1.6666666666666667,5,0.45454545454545453,-5,1.8571428571428572,7,0.0,0,0.0,0,1.2572915328279584,4006,0.9473684210526316,0.6000000000000005,1.126960874076787,2081,1.009478672985782,3,8012,4162,0.9681818181818183,0.3000000000000007,1.256565008025682,400.5999999999999
4767,1,1.0,1,1.6666666666666667,3,0.3333333333333333,-3,1.25,2,1.0,1,1.0,1,1.1168394131107822,1737,0.925,0.40000000000000036,1.0847972240294947,1565,1.0412844036697249,10,3474,3130,1.0,1.0,1.1161633147238852,173.70000000000005
4768,0,1.0,1,0.45454545454545453,-5,1.6666666666666667,5,0.3333333333333333,-7,0.0,-2,0.0,-1,0.9147531405200117,-1458,0.868421052631579,0.0,0.9642877747648994,-618,1.0618556701030928,13,-2916,-1236,1.0147783251231528,1.3000000000000007,0.9142723662695631,-145.80000000000018
4769,1,1.0,1,1.5,3,0.42857142857142855,-3,3.5,6,0.0,-1,0.0,-1,1.0526742301458671,846,0.902439024390244,0.20000000000000018,1.0352269779507133,680,0.9547325102880658,-10,1692,1360,0.9206349206349206,-1.0,1.0520839823063985,84.60000000000014
4770,0,0.0,-1,0.35714285714285715,-8,2.1666666666666665,8,0.3333333333333333,-9,0.0,-1,0.0,-1,0.7470027039436763,-4958,0.775,-0.7999999999999998,0.8628745264607967,-2388,0.7370689655172413,-60,-9916,-4776,0.7095435684647303,-6.0,0.7466598674145845,-495.79999999999995
4771,0,1.0,1,0.25,-5,2.3333333333333335,5,0.2222222222222222,-6,0.0,-1,0.0,-1,0.8518129882243208,-2541,0.7857142857142856,-0.8000000000000007,0.8213944603629417,-3552,1.0950226244343892,22,-5082,-7104,1.0521739130434782,2.1999999999999993,0.8513663112509469,-254.0999999999999
4772,0,0.0,-1,0.3333333333333333,-3,1.6666666666666667,3,0.125,-6,0.0,-1,0.0,-1,0.8821617717862301,-1957,0.868421052631579,0.0,1.025653525074645,422,1.0,1,-3914,844,0.9589041095890412,0.10000000000000142,0.8816842105263157,-195.70000000000005
4773,0,0.0,-1,0.3333333333333333,-5,2.0,5,0.42857142857142855,-3,0.0,-1,0.0,-1,0.8520614871306006,-2482,0.825,-0.40000000000000036,0.9151511890670397,-1576,0.7489177489177489,-57,-4964,-3152,0.7208333333333333,-5.699999999999999,0.8516048353480616,-248.20000000000005
4774,0,1.0,1,0.5454545454545454,-4,1.4285714285714286,4,0.5833333333333334,-4,0.5,0,0.0,-1,0.790425755033557,-3996,0.7619047619047619,-1.0,0.838490099009901,-3131,0.8483412322274881,-31,-7992,-6262,0.8136363636363636,-3.1000000000000014,0.790052932236256,-399.5999999999999
4775,0,0.0,-1,0.45454545454545453,-5,1.6666666666666667,5,0.5,-5,1.0,1,1.0,1,0.7544557524409774,-4752,0.7948717948717949,-0.5999999999999996,0.8617189262350553,-2451,0.6919431279620853,-64,-9504,-4902,0.6636363636363636,-6.4,0.7541051327068058,-475.1999999999998
4776,1,0.0,-1,1.75,4,0.375,-4,3.5,6,0.0,-1,0.0,-1,1.1147540983606556,1709,0.853658536585366,-0.20000000000000018,1.0483870967741935,880,1.0784313725490196,17,3418,1760,1.0328638497652582,1.6999999999999993,1.1140804404753912,170.9000000000001
4777,1,1.0,1,1.2857142857142858,3,0.6,-3,0.75,-1,2.0,2,1.0,1,1.0839006439742411,1369,0.9473684210526316,0.6000000000000005,1.1623261843035588,2756,0.9585253456221198,-8,2738,5512,0.9203539823008849,-0.8000000000000007,1.083302684810592,136.89999999999986
4778,1,1.0,1,1.4444444444444444,5,0.5714285714285714,-5,3.0,11,0.5,0,0.0,-1,1.1376378137461882,2348,0.9189189189189189,0.39999999999999947,1.1362025642677662,2115,1.1709844559585492,34,4696,4230,1.118811881188119,3.400000000000002,1.1370376882949418,234.80000000000018
4779,1,0.0,-1,0.6666666666666666,-1,1.0,1,0.2727272727272727,-7,1.0,1,1.0,1,0.9944193629295209,-88,0.878048780487805,0.0,0.951715572116131,-932,1.0852017937219731,20,-176,-1864,1.043103448275862,2.0,0.9938584947045184,-8.799999999999955
4780,1,0.0,-1,0.8571428571428571,0,0.8571428571428571,0,0.9090909090909091,0,0.0,-1,0.0,-1,0.9598436389481165,-677,0.8717948717948718,0.0,0.9961662062355529,-67,0.8983739837398373,-24,-1354,-134,0.8666666666666667,-2.3999999999999986,0.9593322678032321,-67.70000000000005
4781,1,1.0,1,0.5,0,0.5,0,1.0,1,2.0,2,1.0,1,1.0213453166690072,305,0.853658536585366,-0.20000000000000018,0.9755573905862923,-443,1.1372549019607843,29,610,-886,1.0892018779342723,2.8999999999999986,1.0207003017332117,30.5
4782,0,0.0,-1,0.7142857142857143,-1,1.0,1,0.6666666666666666,-2,0.0,-1,0.0,-1,0.9580129378737947,-687,0.825,-0.40000000000000036,0.9793191394987802,-372,0.8701298701298701,-29,-1374,-744,0.8375,-2.8999999999999986,0.9574870387313205,-68.70000000000005
4783,0,1.0,1,1.0,1,0.7777777777777778,-1,1.8333333333333333,6,1.0,1,1.0,1,1.005066536442437,84,0.8048780487804879,-0.6000000000000005,0.9351629127487426,-1185,1.053921568627451,12,168,-2370,1.0093896713615023,1.1999999999999993,1.0045146726862304,8.400000000000091
4784,0,1.0,1,0.625,-2,1.1666666666666667,2,1.0,1,0.0,-1,0.0,-1,0.9116896671691986,-1522,0.85,-0.20000000000000018,0.915340580851846,-1611,0.8388429752066116,-38,-3044,-3222,0.8087649402390438,-3.8000000000000007,0.9112141408287453,-152.20000000000005
4785,0,0.0,-1,0.5714285714285714,-2,1.2,2,0.5454545454545454,-4,0.5,0,0.0,-1,0.9677795937427037,-551,0.8974358974358975,0.20000000000000018,0.9693162868260145,-551,0.9360730593607306,-13,-1102,-1102,0.8991228070175439,-1.3000000000000007,0.9672714544075609,-55.09999999999991
4786,0,0.0,-1,1.0,1,0.75,-1,2.0,6,0.0,-2,0.0,-1,1.1643644658471677,2595,0.9210526315789475,0.40000000000000036,1.0453163372704948,776,1.113861386138614,24,5190,1552,1.066350710900474,2.3999999999999986,1.1637008422519157,259.5
4787,1,1.0,1,3.5,6,0.125,-6,7.0,7,2.0,2,1.0,1,1.2173881036513545,2954,0.9230769230769231,0.40000000000000036,1.1456768038163387,2444,1.1428571428571428,30,5908,4888,1.0943396226415094,3.0,1.2165820642978005,295.4000000000001
4788,1,0.0,-1,0.8571428571428571,0,0.8571428571428571,0,0.625,-2,0.0,-1,0.0,-1,1.0036297640653358,59,0.9,0.20000000000000018,0.9941593207506354,-107,0.9,-22,118,-214,0.8661087866108786,-2.1999999999999993,1.0030647985989494,5.900000000000091
4789,0,0.0,-1,0.2222222222222222,-6,2.6666666666666665,6,0.3333333333333333,-5,0.0,0,0.0,0,0.8215326590090862,-3122,0.85,-0.20000000000000018,0.9348861831656962,-1229,0.896551724137931,-23,-6244,-2458,0.8630705394190871,-2.3000000000000007,0.8211103495544894,-312.20000000000005
4790,1,1.0,1,0.8571428571428571,0,0.8571428571428571,0,0.6666666666666666,-2,0.0,0,0.0,0,1.0171970624235007,282,0.8461538461538461,-0.20000000000000018,1.0235016238559196,399,1.0138248847926268,4,564,798,0.9734513274336283,0.3999999999999986,1.0166371031867392,28.199999999999818
4791,0,0.0,-1,1.1428571428571428,2,0.6666666666666666,-2,1.0,1,0.0,-1,0.0,-1,1.0068349421428142,115,0.8717948717948718,0.0,0.995417515274949,-80,0.8786610878661087,-28,230,-160,0.8467741935483871,-2.8000000000000007,1.0062919463087248,11.5
4792,0,0.0,-1,0.2857142857142857,-4,2.0,4,0.0,-6,0.0,-1,0.0,-1,0.9398763813448211,-962,0.9230769230769231,0.40000000000000036,1.0344167183011321,612,1.0213675213675213,6,-1924,1224,0.9835390946502057,0.5999999999999979,0.9393485585922876,-96.19999999999982
4793,0,1.0,1,0.5555555555555556,-3,1.3333333333333333,3,0.46153846153846156,-6,0.0,-1,0.0,-1,0.9192104659169154,-1407,0.8292682926829269,-0.40000000000000036,0.9288283378746593,-1305,1.0572687224669604,14,-2814,-2610,1.0169491525423728,1.3999999999999986,0.9187360211045478,-140.70000000000005
4794,0,0.0,-1,1.3333333333333333,3,0.5555555555555556,-3,2.5,4,0.0,-1,0.0,-1,1.111798319327731,1664,0.9487179487179488,0.6000000000000005,1.0961538461538463,1691,1.2460732984293195,48,3328,3382,1.19,4.800000000000001,1.1111260413867239,166.39999999999986
4795,0,0.0,-1,0.3333333333333333,-3,1.6666666666666667,3,0.3,-6,0.0,-1,0.0,-1,0.9461504784539371,-860,0.875,0.0,0.9816669402944235,-334,1.105726872246696,25,-1720,-668,1.0635593220338984,2.5,0.9456182022752844,-86.0
4796,0,0.0,-1,0.2727272727272727,-7,2.5,7,0.6,-3,0.0,-1,0.0,-1,0.8125753094533903,-3421,0.7804878048780489,-0.7999999999999998,0.8533395368072787,-2836,0.9304347826086956,-15,-6842,-5672,0.895397489539749,-1.5,0.8121749603109432,-342.10000000000014
4797,1,0.0,-1,1.6666666666666667,3,0.3333333333333333,-3,0.42857142857142855,-3,2.0,2,1.0,1,1.3437102447055302,4594,0.9459459459459459,0.5999999999999996,1.1769523441026633,2745,1.4414893617021276,84,9188,5490,1.3756345177664975,8.400000000000002,1.3428058629973076,459.39999999999986
4798,0,0.0,-1,0.8571428571428571,0,0.8571428571428571,0,2.0,5,2.0,2,1.0,1,0.9518411933987196,-819,0.875,0.0,0.9047420748529489,-1829,0.9419642857142857,-12,-1638,-3658,0.9055793991416309,-1.1999999999999993,0.9513383423338813,-81.89999999999986
4799,0,1.0,1,0.9,0,0.9,0,0.5,-3,0.5,0,0.0,-1,0.9628628916355274,-645,0.8,-0.5999999999999996,0.8510484826626823,-2890,0.8472906403940886,-30,-1290,-5780,0.8113207547169812,-3.0,0.9623649735692944,-64.5
4800,0,0.0,-1,0.2222222222222222,-6,2.6666666666666665,6,0.15384615384615385,-10,0.0,-1,0.0,-1,0.797850445918134,-3535,0.825,-0.40000000000000036,0.905507055399989,-1720,1.0294117647058822,7,-7070,-3440,0.9859154929577465,0.6999999999999993,0.7974401462773556,-353.5
4801,0,0.0,-1,0.2,-7,3.0,7,0.16666666666666666,-4,0.0,-2,0.0,-1,0.7648096104039235,-4267,0.775,-0.7999999999999998,0.8192289233722604,-3389,0.7939914163090128,-47,-8534,-6778,0.7644628099173554,-4.699999999999999,0.7644304912976427,-426.6999999999998
4802,1,1.0,1,2.3333333333333335,5,0.25,-5,1.2,2,0.5,0,0.0,-1,1.1872692465472445,2740,0.9,0.20000000000000018,1.097431506849315,1708,1.144859813084112,32,5480,3416,1.0986547085201794,3.1999999999999993,1.1865391185514178,274.0
4803,0,1.0,1,0.4444444444444444,-4,1.6,4,0.25,-5,0.0,-1,0.0,-1,0.9819056206792907,-300,0.8,-0.5999999999999996,0.891361623409384,-1937,0.9688888888888889,-6,-600,-3874,0.9316239316239318,-0.5999999999999979,0.9813746695505888,-30.0
4804,1,1.0,1,1.125,2,0.7,-2,1.5,5,0.5,0,0.0,-1,1.057386767844439,969,0.9230769230769231,0.40000000000000036,1.0888748998512074,1554,0.9861751152073732,-2,1938,3108,0.9469026548672566,-0.20000000000000284,1.0568228950642886,96.89999999999986
4805,1,0.0,-1,1.3,4,0.6428571428571429,-4,3.0,13,1.0,1,1.0,1,1.0284232140927267,527,0.925,0.40000000000000036,1.0394931709725193,721,1.0691244239631337,16,1054,1442,1.0265486725663715,1.5999999999999979,1.0279233054280315,52.700000000000045
4806,0,0.0,-1,0.5,-2,1.25,2,0.25,-8,0.0,-1,0.0,-1,0.8351044776119403,-2761,0.775,-0.7999999999999998,0.8792465337236922,-2185,0.7160493827160493,-68,-5522,-4370,0.6904761904761905,-6.800000000000001,0.8346560057282654,-276.10000000000014
4807,1,1.0,1,0.3333333333333333,-3,1.6666666666666667,3,0.4,-2,0.0,-1,0.0,0,0.9171782907662083,-1348,0.7619047619047619,-1.0,0.8904952160656082,-2082,0.8685258964143426,-32,-2696,-4164,0.8384615384615385,-3.1999999999999993,0.9166717800822237,-134.79999999999995
4808,0,1.0,1,0.5,-3,1.4,3,0.4,-5,1.0,1,1.0,1,0.8891823677877561,-1887,0.8717948717948718,0.0,0.9676113360323887,-567,0.8966942148760331,-24,-3774,-1134,0.8645418326693226,-2.400000000000002,0.8887128945207088,-188.69999999999982
4809,1,0.0,-1,1.8333333333333333,6,0.4166666666666667,-6,2.5,7,1.0,1,1.0,1,1.2135896586012596,3223,0.9473684210526316,0.6000000000000005,1.1704573096570177,2804,1.1457286432160805,30,6446,5608,1.0961538461538463,3.0,1.2128660394858883,322.29999999999995
4810,1,0.0,-1,3.0,5,0.14285714285714285,-5,3.0,5,1.0,1,1.0,1,1.229562636896771,3250,0.9729729729729729,0.7999999999999998,1.1828898017503127,3073,1.1244635193133048,30,6500,6146,1.0826446280991735,3.0,1.2287812455867815,325.0
4811,1,1.0,1,2.1666666666666665,8,0.35714285714285715,-8,1.375,4,0.0,0,0.0,0,1.3582361753403243,5501,0.9743589743589743,0.7999999999999998,1.2123824920663433,3548,1.4285714285714286,82,11002,7096,1.3636363636363635,8.2,1.3574404374430413,550.1000000000001
4812,0,0.0,-1,1.0,1,0.6,-1,1.25,2,1.0,1,1.0,1,0.981656050955414,-287,0.875,0.0,0.9450832152044941,-1045,0.8688524590163934,-31,-574,-2090,0.8379446640316205,-3.1000000000000014,0.9810936405881978,-28.700000000000045
4813,1,1.0,1,0.375,-4,1.75,4,0.42857142857142855,-3,0.5,0,1.0,1,0.7989346820187238,-3736,0.7906976744186046,-0.7999999999999998,0.8959303813667776,-2032,0.9484978540772532,-11,-7472,-4064,0.9132231404958678,-1.0999999999999979,0.7985479967733262,-373.5999999999999
4814,1,1.0,1,0.75,-1,1.0,1,0.4,-5,1.0,1,1.0,1,1.1006185041127334,1579,0.9210526315789475,0.40000000000000036,1.0951146207790676,1615,1.1135135135135135,22,3158,3230,1.061855670103093,2.200000000000003,1.099987254652052,157.89999999999986
4815,1,0.0,-1,1.6666666666666667,5,0.45454545454545453,-5,3.0,11,0.0,0,0.0,0,1.1229050279329609,1937,0.9230769230769231,0.40000000000000036,1.1687953468849313,2816,1.0207253886010363,5,3874,5632,0.9752475247524752,0.5,1.1222638157477318,193.70000000000005
4816,1,0.0,-1,1.25,2,0.5,-2,0.8,0,1.0,1,1.0,1,1.06861499364676,1027,0.9,0.20000000000000018,1.0337715197183874,615,1.1818181818181819,41,2054,1230,1.1353711790393013,4.100000000000001,1.0679721962304505,102.70000000000005
4817,0,0.0,-1,0.8571428571428571,0,0.8571428571428571,0,0.5,-2,0.0,0,0.0,0,0.8822666744881797,-2006,0.8717948717948718,0.0,0.9942242355605889,-101,0.7763713080168776,-52,-4012,-202,0.7479674796747966,-5.200000000000003,0.8818011257035647,-200.5999999999999
4818,0,1.0,1,0.4,-2,1.3333333333333333,2,0.5,-2,0.0,-1,0.0,-1,0.9351430017717034,-1024,0.825,-0.40000000000000036,0.9673441424982873,-571,0.9385964912280702,-13,-2048,-1142,0.9029535864978903,-1.3000000000000007,0.9346107632960223,-102.39999999999986
4819,1,1.0,1,1.3333333333333333,2,0.4,-2,2.0,3,1.0,1,1.0,1,1.09632004460552,1383,0.8947368421052632,0.20000000000000018,1.0379761424537544,660,1.0810810810810811,19,2766,1320,1.0389610389610389,1.8999999999999986,1.0956327923660931,138.29999999999995
4820,0,0.0,-1,0.8571428571428571,0,0.8571428571428571,0,0.9,0,0.0,0,0.0,0,1.0509527997654646,870,0.8974358974358975,0.20000000000000018,1.0388984318723333,703,1.024793388429752,7,1740,1406,0.9880478087649402,0.6999999999999993,1.0503984997655884,87.0
4821,0,1.0,1,0.8,0,0.8,0,0.42857142857142855,-3,0.5,0,0.0,-1,0.9373360362508943,-1050,0.878048780487805,0.0,1.0047139490036425,89,0.891213389121339,-25,-2100,178,0.8588709677419355,-2.5,0.936833323401466,-105.0
4822,0,0.0,-1,0.2727272727272727,-7,2.5,7,0.2727272727272727,-7,0.0,-1,0.0,-1,0.7977650585990733,-3709,0.8461538461538461,-0.20000000000000018,0.9426026161479477,-1017,0.8706896551724138,-29,-7418,-2034,0.8381742738589211,-2.900000000000002,0.7973738694562493,-370.9000000000001
4823,0,1.0,1,0.5714285714285714,-2,1.2,2,0.5454545454545454,-4,0.0,-1,0.0,-1,0.9188211896582896,-1346,0.825,-0.40000000000000036,0.8812102905947297,-2280,1.009009009009009,3,-2692,-4560,0.9696969696969696,0.29999999999999716,0.9183230936031802,-134.60000000000014
4824,1,1.0,1,1.5714285714285714,5,0.5,-5,1.875,8,1.0,1,1.0,1,1.1311038034373642,2114,0.8717948717948718,0.0,1.004221816522136,75,0.9798994974874372,-3,4228,150,0.9375,-0.3000000000000007,1.1304725288354212,211.4000000000001
4825,1,1.0,1,0.5,-3,1.4,3,0.5,-4,0.5,0,1.0,1,0.9317901415898008,-1160,0.9,0.20000000000000018,0.9992958509370599,-12,1.1176470588235294,25,-2320,-24,1.0704225352112675,2.5,0.9312977099236641,-116.0
4826,1,1.0,1,0.6666666666666666,-2,1.1428571428571428,2,2.0,6,1.0,1,1.0,1,0.8713646532438478,-2414,0.7804878048780489,-0.7999999999999998,0.8364580023302616,-3087,0.8053097345132744,-43,-4828,-6174,0.774468085106383,-4.300000000000001,0.8709471330458394,-241.39999999999986
4827,0,0.0,-1,0.5,-2,1.25,2,0.0,-6,0.0,0,0.0,0,1.0221074510297916,352,0.85,-0.20000000000000018,1.0357663415181073,639,1.1470588235294117,31,704,1278,1.0985915492957745,3.099999999999998,1.0215283897771623,35.200000000000045
